-2.4,0,1.3,0.85,-4.5,15.9,0.1808
-2.1,0,1.7,0.85,-4.2,15.9,0.1024
-2,0,2.6,0.86,-4,15.3,0.0757
-2.2,0,2.1,0.85,-4.3,14.6,0.1031
-2.7,0,1.3,0.85,-4.8,13.8,0.1251
-1.9,0,1.9,0.84,-4.2,13.3,0.1325
-1.7,0,1.6,0.84,-4,12.9,0.1633
-1.6,0,1.7,0.84,-3.9,12.3,0.1841
-0.8,0,1.6,0.8,-3.8,11.6,0.1705
-1,0,1.2,0.79,-4.1,11.2,0.2
-1.8,0,0.4,0.84,-4.1,11,0.1034
-0.9,0,1.6,0.81,-3.7,11,0.1689
2.5,0,3.1,0.66,-3.2,10.6,0.1987
5,0,2.7,0.5,-4.5,10.1,0.1464
3.3,0,5.2,0.72,-1.2,9.9,0.0588
2.6,0,2.4,0.72,-1.9,8.9,0.0809
3.5,0,3.5,0.62,-3.1,8.4,0.0906
3.5,0,2.7,0.71,-1.2,8.2,0.0724
2.6,0,2.2,0.81,-0.3,8.2,0.0452
2.1,0,3.5,0.69,-3,8.4,0.0791
0.5,0,1.9,0.54,-7.7,8.8,0.1724
-1.3,0,1.1,0.52,-9.9,9,0.2
-2.4,0,1.2,0.57,-9.7,9.2,0.2
-2.2,0,1.7,0.54,-10.2,9.4,0.2
-2.4,0,1.5,0.52,-10.9,9.7,0.2
-2.9,0,0.8,0.57,-10.2,9.7,0.2
-4,0,0.9,0.61,-10.4,9.9,0.2
-5,0,1.4,0.67,-10.1,10.2,0.2
-5.6,0,1.3,0.61,-11.9,10.6,0.2
-6,0,1.3,0.6,-12.5,10.9,0.2
-6,0,0.5,0.61,-12.3,10.1,0.2
-6,0,0.6,0.6,-12.5,9.5,0.2
-6.4,0,1.5,0.71,-10.8,9.2,0.2
-7.1,0,0.6,0.73,-11.1,8.8,0.2
-7.1,0,1.3,0.75,-10.7,8.4,0.2
-5.7,0,0.2,0.73,-9.7,8,0.2
-2.9,0,0.9,0.66,-8.3,7.8,0.2
-1.3,0,2.5,0.66,-6.8,6.8,0.2
-0.4,0,2.7,0.76,-4.1,6.1,0.1755
-0.5,0,1.7,0.88,-2.2,5.9,0.0121
-0.8,0,4.2,0.85,-3,6.5,0.0808
-0.7,0.6,2.5,0.75,-4.5,7.5,0.1708
0.5,0,3.6,0.53,-7.9,7.9,0.2
-1.6,0,3.9,0.56,-9.2,8.7,0.2
-2.7,0,1.7,0.63,-8.7,9.1,0.2
-3.3,0,2,0.65,-8.9,9.7,0.2
-3.3,0,2.1,0.67,-8.5,10.1,0.2
