지점,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),이슬점온도(°C),현지기압(hPa),시정(10m)
133,2017-08-02 23:00,28.1,,1.9,85,25.3,998.8,2000
133,2017-08-03 00:00,27.7,,1.4,86,25.1,998.9,2000
133,2017-08-03 01:00,27,,1.6,88,24.8,998.6,2000
133,2017-08-03 02:00,26.5,,1.8,91,24.9,998.2,2000
133,2017-08-03 03:00,26.3,,2.6,90,24.5,997.9,1871
133,2017-08-03 04:00,25.8,,2.7,90,24,997.8,2000
133,2017-08-03 05:00,25.3,,3.3,89,23.3,998.1,1976
133,2017-08-03 06:00,24.5,,3.5,87,22.1,998.5,2000
133,2017-08-03 07:00,24.6,,4.2,85,21.9,998.7,2000
133,2017-08-03 08:00,26.2,,2.7,81,22.6,999,2000
133,2017-08-03 09:00,27.4,,4,75,22.5,998.8,1987
133,2017-08-03 10:00,28.7,,3.9,71,22.9,998.6,2000
133,2017-08-03 11:00,29.8,,4.4,68,23.2,998.6,2000
133,2017-08-03 12:00,30.9,,3.4,66,23.7,998.1,2000
133,2017-08-03 13:00,31.6,,3,64,23.9,997.4,2000
133,2017-08-03 14:00,32.1,,3.6,63,24.1,997.1,2000
133,2017-08-03 15:00,32.2,,3.9,62,23.9,996.6,2000
133,2017-08-03 16:00,32.3,,3.5,64,24.6,996,2000
133,2017-08-03 17:00,32.2,,3.9,63,24.2,995.6,2000
133,2017-08-03 18:00,31.5,,3.3,64,23.8,995.6,2000
133,2017-08-03 19:00,30.4,,2.7,71,24.5,996,2000
133,2017-08-03 20:00,29.3,,3.2,73,23.9,996.7,2000
133,2017-08-03 21:00,28.7,,4.5,75,23.8,997.3,2000
133,2017-08-03 22:00,28.2,,2.9,77,23.7,997.9,1898
133,2017-08-03 23:00,27.6,,2.5,80,23.8,998.1,2000
133,2017-08-04 00:00,27,,3.5,82,23.6,998.2,2000
133,2017-08-04 01:00,26.5,,2.8,85,23.7,998.2,1862
133,2017-08-04 02:00,25.9,,3.2,86,23.3,998,2000
133,2017-08-04 03:00,25.4,,1.9,87,23,998.2,1749
133,2017-08-04 04:00,25.1,,1.1,89,23.1,998.1,2000
133,2017-08-04 05:00,24.7,,2,90,22.9,998.1,1857
133,2017-08-04 06:00,24.5,,1.8,90,22.7,998.6,1875
133,2017-08-04 07:00,25.4,,2.5,89,23.4,998.8,1950
133,2017-08-04 08:00,27.1,,3.3,84,24.1,999.1,2000
133,2017-08-04 09:00,29.1,,2.4,77,24.6,998.9,2000
133,2017-08-04 10:00,30.6,,1.5,72,24.9,998.7,2000
133,2017-08-04 11:00,31.3,,.9,70,25.1,998.7,2000
133,2017-08-04 12:00,32.7,,1.3,68,26,998.2,2000
133,2017-08-04 13:00,33.3,,1.2,66,26,997.7,2000
133,2017-08-04 14:00,33.1,,2,67,26.1,997.5,2000
133,2017-08-04 15:00,33.8,,1.3,63,25.7,996.9,2000
133,2017-08-04 16:00,34,,.6,62,25.6,996.3,2000
133,2017-08-04 17:00,33.5,,2,65,26,995.8,2000
133,2017-08-04 18:00,33.4,,1.6,65,25.9,995.6,2000
133,2017-08-04 19:00,32.5,,1.2,69,26,996,2000
133,2017-08-04 20:00,31.5,,1,73,26,996.5,2000
133,2017-08-04 21:00,30.5,,1.2,79,26.4,997.3,2000
133,2017-08-04 22:00,30.5,,.6,79,26.4,997.3,2000
133,2017-08-04 23:00,30.1,,.9,82,26.6,996.8,2000
133,2017-08-05 00:00,29.6,,1.8,83,26.3,996.8,2000
133,2017-08-05 01:00,29.1,,.5,86,26.5,996.7,2000
133,2017-08-05 02:00,28.4,,.8,89,26.4,996.7,2000
133,2017-08-05 03:00,28.2,,.3,91,26.5,996.6,1690
133,2017-08-05 04:00,27.5,,.6,94,26.4,996.5,1666
133,2017-08-05 05:00,27.3,,.6,94,26.2,997,1715
133,2017-08-05 06:00,27.2,,1.1,94,26.1,997,1765
133,2017-08-05 07:00,27.9,,.3,92,26.4,997.1,1962
133,2017-08-05 08:00,29.3,,1,84,26.3,997.3,2000
133,2017-08-05 09:00,31.2,,2.6,73,25.7,996.9,2000
133,2017-08-05 10:00,32.6,,2.4,68,25.9,996.7,2000
133,2017-08-05 11:00,33.1,,1.8,63,25.1,996.2,2000
133,2017-08-05 12:00,34,,2.4,62,25.6,996,2000
133,2017-08-05 13:00,34.6,,2,61,25.9,995.4,2000
133,2017-08-05 14:00,35,,1.4,59,25.7,995.1,2000
133,2017-08-05 15:00,35.9,,1.7,59,26.6,994.7,2000
133,2017-08-05 16:00,35.7,,1.1,56,25.5,994.4,2000
133,2017-08-05 17:00,35.2,,1.1,60,26.2,993.4,2000
133,2017-08-05 18:00,34.9,,2.5,61,26.2,992.8,2000
133,2017-08-05 19:00,33.6,,2.4,62,25.3,992.9,2000
133,2017-08-05 20:00,32.6,,2.7,69,26.1,992.9,2000
133,2017-08-05 21:00,32,,1.9,72,26.3,993.6,2000
133,2017-08-05 22:00,31.6,,1.1,73,26.1,994.4,2000
133,2017-08-05 23:00,31.2,,1.7,76,26.4,994.6,2000
133,2017-08-06 00:00,30.9,,3.3,78,26.6,994.7,2000
133,2017-08-06 01:00,30.2,,2.7,81,26.5,994.4,2000
133,2017-08-06 02:00,29.6,,1.8,82,26.1,994.1,2000
133,2017-08-06 03:00,29.3,,2.1,83,26.1,994,2000
133,2017-08-06 04:00,28.8,,2.2,85,26,993.8,1987
133,2017-08-06 05:00,28.5,,1.7,86,25.9,993.8,2000
133,2017-08-06 06:00,28.1,,1.9,87,25.7,994.2,2000
133,2017-08-06 07:00,28.5,,1.9,86,25.9,994.5,2000
133,2017-08-06 08:00,29.6,,2.3,81,25.9,994.7,2000
133,2017-08-06 09:00,29.9,,1.5,82,26.4,994.4,2000
133,2017-08-06 10:00,31.4,,.8,74,26.1,994.1,2000
133,2017-08-06 11:00,33.2,,1.1,64,25.4,994.1,2000
133,2017-08-06 12:00,34.5,,.7,63,26.4,993.4,2000
133,2017-08-06 13:00,35,,1.7,59,25.7,992.5,2000
133,2017-08-06 14:00,34.7,,1,62,26.3,991.8,2000
133,2017-08-06 15:00,35.1,,1.3,61,26.4,991,2000
133,2017-08-06 16:00,34.3,,.9,63,26.2,990.6,2000
133,2017-08-06 17:00,33.7,,1.2,68,26.9,990.2,2000
133,2017-08-06 18:00,33.8,0,1.1,69,27.3,990.5,2000
133,2017-08-06 19:00,31.5,,.8,74,26.2,990.6,2000
133,2017-08-06 20:00,31.3,,1.1,75,26.3,991.6,2000
133,2017-08-06 21:00,30.3,,1,74,25.1,992.4,2000
133,2017-08-06 22:00,29.5,,2.6,85,26.7,993.1,1471
133,2017-08-06 23:00,28.4,,.5,82,25,992.8,2000
133,2017-08-07 00:00,27.8,,.8,83,24.6,993.1,2000
133,2017-08-07 01:00,27.4,,1,85,24.6,992.8,2000
133,2017-08-07 02:00,26.8,,1.2,89,24.8,992.4,2000
133,2017-08-07 03:00,26.6,,1.3,90,24.8,992.1,2000
133,2017-08-07 04:00,26.2,,.1,91,24.6,991.9,2000
133,2017-08-07 05:00,26,,.5,94,24.9,992.1,2000
133,2017-08-07 06:00,25.7,,.6,95,24.8,992.1,2000
133,2017-08-07 07:00,26.2,,0,92,24.7,992.5,2000
133,2017-08-07 08:00,27.6,,.5,86,25,992.5,1754
133,2017-08-07 09:00,29.4,,.9,78,25.1,992.5,1832
133,2017-08-07 10:00,29.7,,2.8,75,24.7,993.2,2000
133,2017-08-07 11:00,30.8,,1.2,71,24.9,993,2000
133,2017-08-07 12:00,32,,1.3,62,23.7,992.7,2000
133,2017-08-07 13:00,33,,1.7,57,23.3,992,2000
133,2017-08-07 14:00,33.4,,1.9,64,25.6,991.5,2000
133,2017-08-07 15:00,34.1,,1.5,59,24.9,991.1,2000
133,2017-08-07 16:00,33.7,,1.8,60,24.8,990.8,2000
133,2017-08-07 17:00,33.4,,1.9,63,25.3,990.7,2000
133,2017-08-07 18:00,31.9,,2.4,69,25.4,990.8,2000
133,2017-08-07 19:00,30.1,,2,73,24.7,991.3,2000
133,2017-08-07 20:00,29.5,,1.7,74,24.3,991.5,1770
133,2017-08-07 21:00,28.5,,2.1,78,24.2,992.6,1863
133,2017-08-07 22:00,27.5,,1.3,82,24.1,992.9,1613
133,2017-08-07 23:00,26.9,,.8,82,23.5,993.3,1776
133,2017-08-08 00:00,26.6,,.3,83,23.4,993.5,1786
133,2017-08-08 01:00,26.2,,.5,85,23.4,993.3,1725
133,2017-08-08 02:00,25.5,,1.1,87,23.1,992.7,1596
133,2017-08-08 03:00,25.4,,.4,89,23.4,992.4,1539
133,2017-08-08 04:00,25,,.1,91,23.4,992.5,1332
133,2017-08-08 05:00,25.2,,.5,91,23.6,992.7,1339
133,2017-08-08 06:00,25.1,,.6,93,23.8,993,1277
133,2017-08-08 07:00,26,,.1,91,24.4,993.1,1025
133,2017-08-08 08:00,26.7,,.4,90,24.9,993.1,1011
133,2017-08-08 09:00,27.2,,.8,88,25,993.1,1200
133,2017-08-08 10:00,28.2,,.7,82,24.8,993,1096
133,2017-08-08 11:00,30.6,,1,71,24.7,992.8,1367
133,2017-08-08 12:00,30.5,0,2.2,68,23.9,992.5,1551
133,2017-08-08 13:00,30.9,0,2.5,63,23,992.3,1799
133,2017-08-08 14:00,31.5,,1.3,54,21,992,2000
133,2017-08-08 15:00,31.4,,2.1,58,22.1,992,2000
133,2017-08-08 16:00,30.9,,1.8,64,23.2,991.8,1658
133,2017-08-08 17:00,30.4,0,1.4,65,23,991.3,1686
133,2017-08-08 18:00,29.8,0,1.6,69,23.4,991.2,1450
133,2017-08-08 19:00,29.1,0,.3,74,23.9,991.3,1226
133,2017-08-08 20:00,28.4,,1.1,78,24.1,991.5,977
133,2017-08-08 21:00,28.2,,.3,80,24.4,992,920
133,2017-08-08 22:00,27.9,,.6,82,24.5,992,883
133,2017-08-08 23:00,27.7,,.5,83,24.5,991.7,838
133,2017-08-09 00:00,27.4,,.3,85,24.6,991.7,768
133,2017-08-09 01:00,27.2,.1,.3,91,25.5,991.2,990
133,2017-08-09 02:00,26.5,0,1.1,91,24.9,990.5,427
133,2017-08-09 03:00,26.4,0,1.4,91,24.8,990.1,483
133,2017-08-09 04:00,26.1,.1,.5,93,24.8,989.8,384
133,2017-08-09 05:00,25.1,2.5,1.4,98,24.7,989.9,187
133,2017-08-09 06:00,23.9,8.7,3.4,98,23.5,990,248
133,2017-08-09 07:00,23.3,1.9,2.2,98,22.9,990.4,282
133,2017-08-09 08:00,22.5,4.9,1.6,98,22.1,990.2,313
133,2017-08-09 09:00,22.6,1.8,1.3,98,22.2,989.8,761
133,2017-08-09 10:00,23,7.2,1.5,98,22.6,989.8,332
133,2017-08-09 11:00,23.2,1.3,1.3,98,22.8,989.6,411
133,2017-08-09 12:00,24,.1,.4,98,23.6,989.5,241
133,2017-08-09 13:00,24.5,.1,1.4,98,24.1,989.5,492
133,2017-08-09 14:00,25,0,.9,97,24.4,989.1,620
133,2017-08-09 15:00,24.7,.2,1.4,98,24.3,989.1,175
133,2017-08-09 16:00,24.4,1.2,1.7,98,24,989,173
133,2017-08-09 17:00,24.2,.7,1.1,98,23.8,989.2,167
133,2017-08-09 18:00,24,1.7,1.3,98,23.6,988.9,295
133,2017-08-09 19:00,24.1,.4,1,98,23.7,989.2,265
133,2017-08-09 20:00,24.1,2.4,.7,98,23.7,989.6,565
133,2017-08-09 21:00,24.2,.1,.7,98,23.8,990.4,306
133,2017-08-09 22:00,24.2,.4,.8,98,23.8,990.8,263
133,2017-08-09 23:00,24.3,1.5,.7,98,23.9,990.8,267
133,2017-08-10 00:00,24.3,0,1,98,23.9,990.5,173
133,2017-08-10 01:00,24.3,.4,.3,98,23.9,990.6,154
133,2017-08-10 02:00,24.3,1.4,.8,98,23.9,990.6,144
133,2017-08-10 03:00,24.2,.9,.1,98,23.8,990.6,350
133,2017-08-10 04:00,24.2,.1,.8,98,23.8,991,114
133,2017-08-10 05:00,24.2,.2,.3,98,23.8,990.8,110
133,2017-08-10 06:00,24.2,.5,.7,98,23.8,991.3,160
133,2017-08-10 07:00,24.3,.1,.7,98,23.9,991.7,410
133,2017-08-10 08:00,24.4,.2,.9,98,24,992.4,1273
133,2017-08-10 09:00,24.7,0,.3,98,24.3,992.5,1387
133,2017-08-10 10:00,25.9,0,1,96,25.2,992.7,2000
133,2017-08-10 11:00,26.1,,.5,94,25,992.9,2000
133,2017-08-10 12:00,26.7,0,.3,93,25.4,992.8,2000
133,2017-08-10 13:00,28.4,,1.5,85,25.6,992.5,2000
133,2017-08-10 14:00,29.2,,1.1,79,25.1,992.3,1987
133,2017-08-10 15:00,29.8,,1.7,79,25.7,992.3,1652
133,2017-08-10 16:00,30.7,,2.1,73,25.2,992.1,1523
133,2017-08-10 17:00,30.5,,1.3,75,25.5,992.1,1687
133,2017-08-10 18:00,29.1,,1.5,81,25.4,992.3,1523
133,2017-08-10 19:00,28.2,,1.6,83,25,992.8,1263
133,2017-08-10 20:00,27.1,,.5,85,24.3,993.7,1533
133,2017-08-10 21:00,26.6,,1.4,90,24.8,994.3,1100
133,2017-08-10 22:00,26.4,,1.5,91,24.8,994.7,1100
133,2017-08-10 23:00,26,,1.9,91,24.4,994.9,1850
133,2017-08-11 00:00,25.7,,.4,93,24.4,995.4,2000
133,2017-08-11 01:00,25.6,,.2,94,24.5,995.4,2000
133,2017-08-11 02:00,25.1,,0,96,24.4,995.7,2000
133,2017-08-11 03:00,24.8,,.8,96,24.1,996.1,675
133,2017-08-11 04:00,24.4,,.2,98,24,996.3,918
133,2017-08-11 05:00,24.2,,.1,98,23.8,996.7,1384
133,2017-08-11 06:00,24.1,,.2,98,23.7,997.1,1100
133,2017-08-11 07:00,24.7,,.4,98,24.3,997.6,1742
133,2017-08-11 08:00,25.9,,.2,93,24.6,998.1,2000
133,2017-08-11 09:00,28,,1.1,83,24.8,998.3,2000
133,2017-08-11 10:00,29,,1.2,74,23.8,998.5,2000
133,2017-08-11 11:00,30.3,,1.4,67,23.4,998.2,2000
133,2017-08-11 12:00,30.9,,1.4,63,23,998,2000
133,2017-08-11 13:00,32.3,,1.3,65,24.8,997.8,2000
133,2017-08-11 14:00,31.5,,.6,60,22.7,997.6,2000
133,2017-08-11 15:00,31.1,,1.3,65,23.7,997.3,2000
133,2017-08-11 16:00,29.9,,1.7,76,25.2,997.6,2000
133,2017-08-11 17:00,27.6,,2.6,73,22.3,998.4,2000
133,2017-08-11 18:00,27.7,0,2.1,79,23.7,998.7,2000
133,2017-08-11 19:00,26.6,0,1.6,83,23.4,999.1,2000
133,2017-08-11 20:00,26.5,,.4,85,23.7,999.3,2000
133,2017-08-11 21:00,25.8,,.7,91,24.2,1000,1915
133,2017-08-11 22:00,25.4,,.7,94,24.3,1000.2,1879
133,2017-08-11 23:00,25,,.4,94,23.9,1000.5,1975
133,2017-08-12 00:00,24.7,,1.2,92,23.3,1001.2,1987
133,2017-08-12 01:00,24.7,,1.6,88,22.5,1001.3,2000
133,2017-08-12 02:00,24.3,,2.1,88,22.1,1001.3,2000
133,2017-08-12 03:00,23.8,,.9,94,22.7,1001.8,2000
133,2017-08-12 04:00,23.4,,.7,96,22.7,1002.1,2000
133,2017-08-12 05:00,23.1,,.6,93,21.8,1002.7,2000
133,2017-08-12 06:00,23.4,,0,93,22.1,1003.1,2000
133,2017-08-12 07:00,23.9,,2.5,89,21.9,1003.2,2000
133,2017-08-12 08:00,25,,1.7,84,22.1,1003.5,2000
133,2017-08-12 09:00,27.3,,1.3,72,21.8,1003.2,2000
133,2017-08-12 10:00,28.3,,1.1,69,22,1003.1,2000
133,2017-08-12 11:00,29.8,,1.8,69,23.4,1002.9,2000
133,2017-08-12 12:00,30.5,,.8,64,22.9,1002.4,2000
133,2017-08-12 13:00,30.8,,1.8,63,22.9,1002.2,2000
133,2017-08-12 14:00,31.2,,2.1,60,22.5,1002,2000
133,2017-08-12 15:00,30.7,,.6,63,22.8,1001.9,2000
133,2017-08-12 16:00,29.8,,1.8,67,23,1001.8,2000
133,2017-08-12 17:00,29.1,,1.9,72,23.5,1001.7,2000
133,2017-08-12 18:00,29.9,,1.4,66,22.8,1001.9,2000
133,2017-08-12 19:00,28.4,,1.9,69,22.1,1002.1,2000
133,2017-08-12 20:00,27.4,,.8,71,21.6,1002.6,2000
133,2017-08-12 21:00,26.9,,1.6,75,22,1003,2000
133,2017-08-12 22:00,26.3,,2.1,78,22.1,1003.1,2000
133,2017-08-12 23:00,26,,2.4,80,22.2,1003.5,2000
133,2017-08-13 00:00,25.2,,2.8,83,22,1003.5,2000
133,2017-08-13 01:00,24.8,,2.4,84,21.9,1003.5,1764
133,2017-08-13 02:00,24.2,,2.8,84,21.3,1003.1,1229
133,2017-08-13 03:00,24,,3.3,80,20.3,1002.8,2000
133,2017-08-13 04:00,23.7,,4.4,80,20,1002.6,2000
133,2017-08-13 05:00,23.6,,2.5,79,19.7,1003,2000
133,2017-08-13 06:00,23.3,,1.7,81,19.8,1003.5,2000
133,2017-08-13 07:00,23.5,,2.2,81,20,1003.6,2000
133,2017-08-13 08:00,24.3,,3.4,77,20,1003.4,2000
133,2017-08-13 09:00,24.6,,3.7,79,20.7,1003.7,2000
133,2017-08-13 10:00,25.2,,4.3,76,20.6,1003.9,2000
133,2017-08-13 11:00,25.5,,4.4,78,21.3,1003.8,1942
133,2017-08-13 12:00,25.8,,5.3,73,20.5,1003.2,2000
133,2017-08-13 13:00,26,,2.5,74,20.9,1002.4,2000
133,2017-08-13 14:00,26.4,0,3.6,72,20.9,1002.4,2000
133,2017-08-13 15:00,26,,3.4,76,21.4,1002.4,2000
133,2017-08-13 16:00,25.7,0,4.2,75,20.9,1002.1,2000
133,2017-08-13 17:00,25.6,0,4.3,78,21.4,1001.6,2000
133,2017-08-13 18:00,25.4,,4,78,21.2,1001.1,2000
133,2017-08-13 19:00,25.3,,2.8,78,21.1,1001.1,2000
133,2017-08-13 20:00,25.1,,1.6,79,21.1,1001.3,2000
133,2017-08-13 21:00,24.8,,2.9,80,21.1,1001.4,1530
133,2017-08-13 22:00,24.6,0,3.7,79,20.7,1001.3,2000
133,2017-08-13 23:00,24,0,3.8,81,20.5,1001.2,1729
133,2017-08-14 00:00,22.9,1.4,1.3,92,21.5,1001.5,1783
133,2017-08-14 01:00,22.4,.9,1,94,21.3,1001.3,519
133,2017-08-14 02:00,21.8,2.1,2,97,21.2,1001.1,523
133,2017-08-14 03:00,21.7,2.5,1.6,98,21.3,1000.6,903
133,2017-08-14 04:00,21.5,2.4,1.6,98,21.1,999.8,647
133,2017-08-14 05:00,21.6,2.7,.2,98,21.2,999.5,1301
133,2017-08-14 06:00,21.5,1.3,2.6,98,21.1,999.2,1163
133,2017-08-14 07:00,21.2,2.4,3.1,98,20.8,999.1,459
133,2017-08-14 08:00,21.2,3.9,3.5,98,20.8,998.7,671
133,2017-08-14 09:00,21.1,13.3,3.7,98,20.7,999.1,267
133,2017-08-14 10:00,21,14.3,4.3,98,20.6,999.1,186
133,2017-08-14 11:00,21.6,4.6,1.8,98,21.2,998.7,2000
133,2017-08-14 12:00,22.6,.4,.8,98,22.2,998.3,2000
133,2017-08-14 13:00,23.6,0,1.9,95,22.7,997.7,2000
133,2017-08-14 14:00,25.2,0,3.5,92,23.8,997.3,2000
133,2017-08-14 15:00,24.7,0,3.2,90,22.9,997.2,2000
133,2017-08-14 16:00,24,1.9,2.8,95,23.1,996.8,2000
133,2017-08-14 17:00,23.5,.1,3.9,95,22.6,996.7,1049
133,2017-08-14 18:00,23.2,1.3,1.2,98,22.8,996.6,661
133,2017-08-14 19:00,23,1.2,.4,98,22.6,997.1,1158
133,2017-08-14 20:00,22.6,8.6,1.1,98,22.2,997.3,1128
133,2017-08-14 21:00,22.6,0,1,98,22.2,997.6,2000
133,2017-08-14 22:00,22.3,,.6,98,21.9,997.3,2000
133,2017-08-14 23:00,22.3,,3.3,96,21.6,997.2,2000
133,2017-08-15 00:00,22.1,1.1,3.3,97,21.5,996.9,804
133,2017-08-15 01:00,22,1.9,1.9,98,21.6,996.9,1743
133,2017-08-15 02:00,21.7,3.1,3,98,21.3,996.8,641
133,2017-08-15 03:00,21.6,2.6,2.4,98,21.2,996.9,308
133,2017-08-15 04:00,21.5,1.9,2.8,98,21.1,996.8,510
133,2017-08-15 05:00,21.5,.8,3.2,98,21.1,996.1,1707
133,2017-08-15 06:00,21.5,,3.6,98,21.1,996.1,2000
133,2017-08-15 07:00,21.7,,.6,97,21.1,996.2,2000
133,2017-08-15 08:00,21.9,0,1.2,98,21.5,996.3,1660
133,2017-08-15 09:00,22,.4,2.2,98,21.6,996.5,2000
133,2017-08-15 10:00,22.9,0,3.3,97,22.3,996.2,2000
133,2017-08-15 11:00,23.2,.7,1.7,97,22.6,995.8,2000
133,2017-08-15 12:00,23.4,.4,2,98,23,995.5,2000
133,2017-08-15 13:00,23.9,0,.4,96,23.2,995,2000
133,2017-08-15 14:00,23.1,10.9,2,98,22.7,994.5,279
133,2017-08-15 15:00,23.7,.5,.7,98,23.3,994.2,1878
133,2017-08-15 16:00,23.8,.5,1.3,98,23.4,993.9,1100
133,2017-08-15 17:00,23.6,8.8,2,98,23.2,994,176
133,2017-08-15 18:00,23.8,1.5,1.2,98,23.4,994.1,1311
133,2017-08-15 19:00,24,0,.8,98,23.6,994.3,1897
133,2017-08-15 20:00,23.9,.3,1.2,98,23.5,994.7,781
133,2017-08-15 21:00,23.7,.1,.4,98,23.3,995,1517
133,2017-08-15 22:00,23.7,,1.2,98,23.3,995.1,1016
133,2017-08-15 23:00,23.7,,2,98,23.3,995.2,1771
133,2017-08-16 00:00,23.8,,1.7,98,23.4,995.5,1588
133,2017-08-16 01:00,23.8,,1.9,98,23.4,995.5,2000
133,2017-08-16 02:00,23.3,2.5,3.1,98,22.9,995.8,544
133,2017-08-16 03:00,23.1,.6,1.7,98,22.7,995.9,460
133,2017-08-16 04:00,23,0,1.3,98,22.6,996.1,1876
133,2017-08-16 05:00,23,,1.2,98,22.6,996.3,1767
133,2017-08-16 06:00,22.9,,.7,98,22.5,996.7,2000
133,2017-08-16 07:00,22.7,0,1.7,98,22.3,997.1,2000
133,2017-08-16 08:00,23,,2.1,98,22.6,997.5,2000
133,2017-08-16 09:00,23.4,,2.3,98,23,997.5,2000
133,2017-08-16 10:00,24.1,0,.6,95,23.2,997.8,2000
133,2017-08-16 11:00,23.9,0,1.2,98,23.5,998.3,256
133,2017-08-16 12:00,24.3,1.1,2.9,98,23.9,998.1,424
133,2017-08-16 13:00,25.8,0,1.7,94,24.7,998,2000
133,2017-08-16 14:00,27.5,0,1.4,85,24.7,997.4,2000
133,2017-08-16 15:00,28.3,,1.3,78,24,996.8,2000
133,2017-08-16 16:00,29,,1.3,77,24.5,996.6,2000
133,2017-08-16 17:00,28.2,0,1.3,85,25.4,996.6,2000
133,2017-08-16 18:00,27.6,,1.6,85,24.8,996.6,2000
133,2017-08-16 19:00,27.2,,1.8,86,24.6,996.9,2000
133,2017-08-16 20:00,26.3,,.1,90,24.5,997.3,2000
133,2017-08-16 21:00,26.1,,.8,90,24.3,998.2,2000
133,2017-08-16 22:00,25.5,,.7,92,24,998.7,2000
133,2017-08-16 23:00,24.6,,.5,94,23.5,998.9,2000
133,2017-08-17 00:00,24.3,,2.9,94,23.2,999,1678
133,2017-08-17 01:00,23.9,0,1.5,93,22.6,999.2,1699
133,2017-08-17 02:00,23.7,0,.6,95,22.8,999.1,2000
133,2017-08-17 03:00,23.6,,1.1,95,22.7,999.1,1836
133,2017-08-17 04:00,23.6,,.5,95,22.7,999.1,2000
133,2017-08-17 05:00,23.4,0,.5,96,22.7,999.2,2000
133,2017-08-17 06:00,22.9,1.2,.8,98,22.5,999.9,2000
133,2017-08-17 07:00,23,0,1.7,98,22.6,999.9,2000
133,2017-08-17 08:00,23.9,,.9,96,23.2,1000.1,2000
133,2017-08-17 09:00,24.8,,1.7,92,23.4,1000.4,2000
133,2017-08-17 10:00,26,,1.2,85,23.2,1000.4,2000
133,2017-08-17 11:00,27.1,,.8,79,23.1,1000.5,2000
133,2017-08-17 12:00,26.3,0,.4,87,23.9,1000.6,2000
133,2017-08-17 13:00,28.2,0,2.8,83,25,1000.1,2000
133,2017-08-17 14:00,29.1,,1.6,72,23.5,999.7,2000
133,2017-08-17 15:00,29.3,,.7,68,22.7,999.1,2000
133,2017-08-17 16:00,29.3,0,1.1,76,24.6,999.1,2000
133,2017-08-17 17:00,29.5,,1.2,72,23.9,999.2,2000
133,2017-08-17 18:00,28.6,,1.1,75,23.7,999.5,2000
133,2017-08-17 19:00,27.6,,1.5,80,23.8,999.9,2000
133,2017-08-17 20:00,26.5,,1.8,82,23.1,1000.5,2000
133,2017-08-17 21:00,25.9,,.9,88,23.7,1001.2,2000
133,2017-08-17 22:00,25.2,,1.6,90,23.4,1001.6,1843
133,2017-08-17 23:00,24.8,,1.6,92,23.4,1001.8,2000
133,2017-08-18 00:00,24.4,,1.3,93,23.1,1001.8,2000
133,2017-08-18 01:00,24.1,,1.5,95,23.2,1001.9,1699
133,2017-08-18 02:00,23.9,,1.1,95,23,1001.9,1494
133,2017-08-18 03:00,23.6,,1.3,96,22.9,1002.1,1936
133,2017-08-18 04:00,23.3,,1.1,96,22.6,1002.3,1987
133,2017-08-18 05:00,23,,.3,97,22.4,1002.6,1758
133,2017-08-18 06:00,23.1,,.3,97,22.5,1003.2,2000
133,2017-08-18 07:00,23.3,,.4,97,22.7,1003.2,1915
133,2017-08-18 08:00,24.1,,1.6,92,22.7,1003.7,2000
133,2017-08-18 09:00,24.9,,1.1,89,22.9,1003.8,2000
133,2017-08-18 10:00,27,,2.1,78,22.8,1004.2,2000
133,2017-08-18 11:00,28.5,,.9,70,22.4,1004.1,2000
133,2017-08-18 12:00,28.7,,1.7,69,22.4,1003.5,2000
133,2017-08-18 13:00,27.1,0,1.2,82,23.7,1003.4,2000
133,2017-08-18 14:00,29.1,0,1.7,71,23.2,1002.9,2000
133,2017-08-18 15:00,29.6,,2.3,69,23.3,1002.4,2000
133,2017-08-18 16:00,29.5,,1.6,67,22.7,1002.4,2000
133,2017-08-18 17:00,30,,1.5,69,23.6,1002.5,2000
133,2017-08-18 18:00,29.3,,1.8,68,22.7,1002.4,2000
133,2017-08-18 19:00,27.9,,1.5,76,23.2,1002.7,1787
133,2017-08-18 20:00,26.5,,.4,84,23.5,1003.5,1464
133,2017-08-18 21:00,25.7,,.5,87,23.3,1004,1409
133,2017-08-18 22:00,25.3,,.9,90,23.5,1004.5,1135
133,2017-08-18 23:00,24.7,,1.4,93,23.4,1004.6,1100
133,2017-08-19 00:00,24.2,,.6,95,23.3,1004.5,840
133,2017-08-19 01:00,23.9,,.5,96,23.2,1004.7,748
133,2017-08-19 02:00,23.8,,.7,97,23.2,1004.8,770
133,2017-08-19 03:00,23.5,,.8,98,23.1,1004.5,681
133,2017-08-19 04:00,23.2,,0,98,22.8,1004.1,539
133,2017-08-19 05:00,23,,.3,98,22.6,1004,535
133,2017-08-19 06:00,23.1,,1.2,98,22.7,1004.7,765
133,2017-08-19 07:00,23.5,,.1,97,22.9,1004.9,782
133,2017-08-19 08:00,24.3,,2.1,94,23.2,1005.3,1241
133,2017-08-19 09:00,26.1,,3.2,88,23.9,1004.9,1826
133,2017-08-19 10:00,27.4,,3.3,81,23.8,1005.1,1950
133,2017-08-19 11:00,28.7,,1.8,73,23.3,1005.2,2000
133,2017-08-19 12:00,29.5,,1,74,24.3,1004.5,2000
133,2017-08-19 13:00,29.8,,.7,71,23.9,1004.1,2000
133,2017-08-19 14:00,29.5,0,1.1,74,24.3,1003.8,1976
133,2017-08-19 15:00,24.8,9.4,1,93,23.5,1003.7,1075
133,2017-08-19 16:00,25.1,.1,1.8,96,24.4,1003.7,797
